store_id,name,genre,subgenre
com.grandcashslots.free.gp,"Grand Cash Casino Slots Games","Unknown",TBD
com.grand.launcher,"Grand Mobile: RP Open World","Unknown",TBD
com.ast.grandmondial,"Grand Mondial Online","Unknown",TBD
net.kairosoft.android.paddock_en,"Grand Prix Story","Unknown",TBD
com.rockstar.gta3,"Grand Theft Auto III","Unknown",TBD
com.rockstargames.gtasager,"Grand Theft Auto San Andreas","Unknown",TBD
com.rockstargames.gtavc,"Grand Theft Auto: Vice City","Unknown",TBD
com.dvloper.granny,"Granny","Unknown",TBD
com.DVloper.Granny3,"Granny 3","Unknown",TBD
com.dvloper.grannychaptertwo,"Granny: Chapter Two","Unknown",TBD
com.wheeling244.remaster.bike.world,"Grau de Moto Brasil","Unknown",TBD
grill.sort.food.games.match.puzzle,"Grill Sort - Food Sort Games","Unknown",TBD
fantasy.survival.game.rpg,"Grim Soul: Dark Survival RPG","Unknown",TBD
com.petergunn.groschengrab,"Groschengrab Spielautomaten","Unknown",TBD
com.herocraft.game.guards2,"Guards II・Turn based strategy","Unknown",TBD
com.bigfishgames.gummydropgoogle,"Gummy Drop! Match 3 & Travel","Unknown",TBD
com.BMGames.GunHero,"Gun Hero: Cat Survival Shooter","Unknown",TBD
com.joycity.gw,"Gunship Battle Total Warfare","Unknown",TBD
com.garena.game.haikyu,"HAIKYU!! FLY HIGH","Unknown",TBD
com.wn.hairtattoo,"Hair Tattoo: Barber Shop Game","Unknown",TBD
com.kiwigames.happycitizen.gp,"Happy Citizens - Mayor Sim","Unknown",TBD
business.simulator.casual.tycoon.games,"Happy Escape Tycoon","Unknown",TBD
com.happyelements.happyfish,"HappyFish","Unknown",TBD
com.natsume.home,"Harvest Moon: Home Sweet Home","Unknown",TBD
com.sega.ColorfulStage.en,"HATSUNE MIKU: COLORFUL STAGE!","Unknown",TBD
com.haunteddorm.mihuan,"Haunted Dorm","Unknown",TBD
com.whalejoy.horrorstory.gp,"Haunted Merge: Horror Story","Unknown",TBD
com.masomo.headball2,"Head Ball 2 - Online Soccer","Unknown",TBD
com.blizzard.wtcg.hearthstone,"Hearthstone","Unknown",TBD
net.kairosoft.android.heian,"Heian City Story","Unknown",TBD
com.actgames.HelloKittyMDS,"Hello Kitty My Dream Store","Unknown",TBD
com.shimmerstudio.kz,"Hello! My Cozy Inn","Unknown",TBD
com.wemademax.projectsc,"Hellsquad Rrrush!","Unknown",TBD
com.xd.dxlzz.global.gp,"Hero's Adventure","Unknown",TBD
com.ifunsdk.heromyth.gp,"Hero Myth: Slash!","Unknown",TBD
com.zzsj.sea.and,"Hero Reborn：Eternal Pact","Unknown",TBD
com.divmob.autochess.heroesinfinity,"Heroes Infinity Premium","Unknown",TBD
com.innogames.heroesofhistory,"Heroes of History: Epic Empire","Unknown",TBD
com.adriaandejongh.hiddenfolks,"Hidden Folks","Unknown",TBD
hidden.objects.spot.find.it.out.seek.puzzle.games.free,"Hidden Quest: Seek & Discover","Unknown",TBD
net.kairosoft.android.piratedx,"High Sea Saga DX","Unknown",TBD
com.wwv.global,"High Seas Hero","Unknown",TBD
com.fingersoft.hillclimb,"Hill Climb Racing","Unknown",TBD
com.fingersoft.hcr2,"Hill Climb Racing 2","Unknown",TBD
com.nexon.hit2,"HIT2","Unknown",TBD
com.squareenixmontreal.hitmango,"Hitman GO","Unknown",TBD
cricketgames.hitwicket.strategy,"Hitwicket Cricket Game 2025","Unknown",TBD
io.voodoo.holeio,"Hole.io","Unknown",TBD
com.match.hollywood,"Hollywood Crush: Match3 puzzle","Unknown",TBD
com.homedesign.restore.asmr.games,"Home Makeover: ASMR Game","Unknown",TBD
net.kairosoft.android.baseball_en,"Home Run High","Unknown",TBD
com.HonoTruck.bolivia,"Hono Truck","Unknown",TBD
com.levelinfinite.sgameGlobal,"Honor of Kings","Unknown",TBD
net.kairosoft.android.onsen2,"Hot Springs Story 2","Unknown",TBD
com.gps.housemakeover.satisfying.clean,"House Makeover: ASMR Cleaning","Unknown",TBD
com.sayyo.huga,"HUGA野蠻世界-真人麻將、老虎機、捕魚、柏青-陳雷代言","Unknown",TBD
com.fgol.HungrySharkEvolution,"Hungry Shark Evolution","Unknown",TBD
com.rubygames.assassin,"Hunter Assassin","Unknown",TBD
studio.gameberry.idlehunter,"Hunter Raid: Idle RPG Games","Unknown",TBD
com.ru.huntingsniper,"Hunting Sniper","Unknown",TBD
com.ea.huntingsniper,"Hunting Sniper","Unknown",TBD
com.fantasy.hxgp,"Huntopia","Unknown",TBD
com.kr.firegp,"I9: 인페르노 나인","Unknown",TBD
com.kr.firelite,"I9: 인페르노 나인(19) - 세로형 RPG","Unknown",TBD
com.netease.idv.googleplay,"Identity V","Unknown",TBD
com.idle.egg.factory.inc.tycoon,"Idle Egg Factory","Unknown",TBD
com.droidhang.ad,"Idle Heroes","Unknown",TBD
dasi.prs2.lumberchopper,"Idle Lumber Chopper Empire Inc","Unknown",TBD
com.lumber.inc,"Idle Lumber: Business Empire","Unknown",TBD
com.QuanticBit.IdleMotherboardsTycoon,"Idle Motherboards Tycoon","Unknown",TBD
com.checkbox.minershminer,"Idle Obelisk Miner","Unknown",TBD
com.warrior.officebuilding.gp,"Idle Office Tycoon- Money game","Unknown",TBD
com.par.monster.coloring.draw.master,"Idol Draw: Coloring Master","Unknown",TBD
norberg.fantasy.imperium,"Imperium: Aeternum Emperor","Unknown",TBD
com.Rohit.IndianBikes,"Indian Bikes Driving 3D","Unknown",TBD
com.rkgamingstudio.indianlifesimulator3d,"Indian Desi Life Simulator 3D","Unknown",TBD
com.octro.rummy,"Indian Rummy Teen Patti Rummy","Unknown",TBD
com.indian.openworld,"Indian Theft Aura Simulator","Unknown",TBD
com.HighbrowInteractive.IndianTrainSim,"Indian Train Simulator: Game","Unknown",TBD
com.ANGamingStudio.IndianVehiclesSimulator3d,"Indian Vehicles Simulator 3d","Unknown",TBD
com.bg.wedding.dressup.makeover,"Indian Wedding Dress Up Games","Unknown",TBD
com.gameiavo.wedding.makeup.fashion.stylist,"Indian Wedding: DressUp Makeup","Unknown",TBD
com.nflystudio.InfiniteStaircase,"Infinite Stairs","Unknown",TBD
com.jbthrd.Insight,"Insight - Play With Friends","Unknown",TBD
org.godotengine.igeb2,"IRMÃO Grande & Brasileiro 2","Unknown",TBD
com.gridpop.isleofarrowsandroid,"Isle of Arrows – Tower Defense","Unknown",TBD
com.wejoy.jackaroo,"Jackaroo King - Original","Unknown",TBD
ca.sugarbush.jackpotcity,"Jackpot City: Online Casino","Unknown",TBD
com.jackpotfriends.slots,"Jackpot Friends™ Slots Casino","Unknown",TBD
jp.co.loxarc.surveil.prod,"Japan Stigmatized Property","Unknown",TBD
jp.co.loxarc.jsp2.prod,"Japan Stigmatized Property2","Unknown",TBD
com.boundless.jawaker,"Jawaker Hand, Tarneeb & Trix","Unknown",TBD
com.ultimatelavashgames.rollthehole,"Jelly Hole: Roll & Eat Pals","Unknown",TBD
com.dsonline.jewelpopper,"Jewel popper - Play & Win","Unknown",TBD
com.easybrain.jigsaw.puzzles,"Jigsaw Puzzles - Puzzle Games","Unknown",TBD
com.jinjinjin777sg.tapirus,"JinJinJin GO","Unknown",TBD
br.com.cletomay.perfilpro,"Jogo Perfil PRO","Unknown",TBD
com.johnemulators.johngbc,"John GBC","Unknown",TBD
com.bilibilihk.jujutsuphanparagp,"Jujutsu Kaisen Phantom Parade","Unknown",TBD
net.kairosoft.android.airport,"Jumbo Airport Story","Unknown",TBD
com.jungleerummy.playcashgameonline,"Junglee Rummy ™ - Rummy Games","Unknown",TBD
com.ludia.jurassicworld,"Jurassic World™: The Game","Unknown",TBD
jp.aktsk.games.kaiju_no8_the_game,"KAIJU NO. 8 THE GAME","Unknown",TBD
com.madmantragames.kamla,"Kamla - Horror Exorcism Escape","Unknown",TBD
com.nexon.kart,"KartRider Rush+","Unknown",TBD
com.steelcrategames.keeptalkingandnobodyexplodes,"Keep Talking & Nobody Explodes","Unknown",TBD
com.kemonomahjong.app,"Kemono Mahjong","Unknown",TBD
au.eulotto.kenogo,"KenoGO: Australian Online Keno","Unknown",TBD
com.wannaplay.giantcrush,"Kick Monster: Killing Monsters","Unknown",TBD
com.onemt.and.kc.sea,"King's Choice","Unknown",TBD
com.onemt.and.kc,"King's Choice: Rule Your Fate","Unknown",TBD
com.oppenbazar.delivery,"King of Sailing","Unknown",TBD
com.rawfury.kingdom80s,"Kingdom Eighties","Unknown",TBD
com.gamee.kingdom.royale.match3.blast.escape,"Kingdom Match: Royal Adventure","Unknown",TBD
com.rawfury.kingdom2crowns,"Kingdom Two Crowns","Unknown",TBD
nl.noio.kingdom,"Kingdom: New Lands","Unknown",TBD
com.topface.kisskiss,"Kiss Kiss: Spin the Bottle","Unknown",TBD
com.tap4fun.kissofwar.googleplay,"Kiss of War: Dead Blood","Unknown",TBD
br.pipacombate3d.maiworm,"Kite Flying India VS Pakistan","Unknown",TBD
com.flyingkite.sim.games,"Kite Flying Sim: Kite Games","Unknown",TBD
com.nuclearunicorn.kittensgame,"Kittens Game","Unknown",TBD
com.binteraktive.kniffel,"Kniffel ®","Unknown",TBD
com.dgjam.fltstorm,"Knight & Dragon IV","Unknown",TBD
com.netease.ko,"KNIVES OUT× NARUTO Collab","Unknown",TBD
com.creations.runnergame,"Kooply Run: Subway Craft","Unknown",TBD
com.basakansoft.koreanstudentsimulator,"Korean Student Simulator","Unknown",TBD
com.kosmos.tutorial,"KOSMOS Helper App","Unknown",TBD
com.ningningstudio.kpopmagictiles,"Kpop 鋼琴塊 3 - 音樂遊戲","Unknown",TBD
com.japanstyle.kyotocraft,"Kyoto Craft","Unknown",TBD
com.courage.ludo,"Lama Ludo-Ludo&Chatroom","Unknown",TBD
com.squareenixmontreal.lcgo,"Lara Croft GO","Unknown",TBD
com.more.lastfortress.gp,"Last Fortress: Underground","Unknown",TBD
com.herogame.gplay.lastdayrulessurvival,"Last Island of Survival","Unknown",TBD
com.DamianBernardi.LawgiversII,"Lawgivers II","Unknown",TBD
com.Level5.LT1RNA,"Layton: Curious Village in HD","Unknown",TBD
com.Level5.LT3REU,"Layton: Lost Future in HD","Unknown",TBD
com.riotgames.league.wildrift,"League of Legends: Wild Rift","Unknown",TBD
com.billionairegames.serares,"Legend of Avatar","Unknown",TBD
com.mxdzzus.google,"Legend of Mushroom","Unknown",TBD
com.mxdzz.sea,"Legend of Mushroom: Rush - SEA","Unknown",TBD
com.duige.hzw.multilingual,"Legend of the Phoenix","Unknown",TBD
com.wemade.ymirglobal,"Legend of YMIR","Unknown",TBD
net.kairosoft.android.fightdx,"Legends of Heropolis DX","Unknown",TBD
com.Knight.GrandQuest,"Legends Reborn: Last Battle","Unknown",TBD
com.wb.goog.lbbg,"LEGO ® Batman: Beyond Gotham","Unknown",TBD
com.wb.goog.legobdc,"LEGO Batman: DC Super Heroes","Unknown",TBD
com.userjoy.LetsVegasSlots,"Let's Vegas Slots-Casino Slots","Unknown",TBD
com.orube.liahd,"Lia: Hacking Destiny","Unknown",TBD
com.speed.machoman.twa,"Life of a Handsome Guy","Unknown",TBD
com.rsgjmnq.sfchuanglian,"Life Sim","Unknown",TBD
com.netease.mrzhna,"LifeAfter","Unknown",TBD
com.ProjectMoon.LimbusCompany,"Limbus Company","Unknown",TBD
com.linecorp.LGFARM,"LINE BROWN FARM","Unknown",TBD
com.linecorp.LGBB2,"LINE Bubble 2","Unknown",TBD
com.linecorp.LGATF,"LINE Idle Rangers AFK RPG","Unknown",TBD
com.linecorp.LGPKPK,"LINE Pokopoko","Unknown",TBD
com.linecorp.LGLP2,"LINE POP2","Unknown",TBD
com.linecorp.LGRGS,"LINE Rangers: Brown-Cony Wars!","Unknown",TBD
com.linecorp.LGSNPTW,"LINE 數獨達人","Unknown",TBD
com.linecorp.LGSTTTW,"LINE 秘寶挖挖哇","Unknown",TBD
com.linecorp.LGTMTM,"LINE：ディズニー ツムツム","Unknown",TBD
com.linecorp.LGSMJ21,"LINE：ぱくぱくスイーツ","Unknown",TBD
com.linecorp.LGSMK19,"LINE：もじけし","Unknown",TBD
com.linecorp.LGMF,"LINE：モンスターファーム","Unknown",TBD
com.ncsoft.lineagew,"Lineage W","Unknown",TBD
com.netmarble.revolutionthm,"Lineage2 Revolution","Unknown",TBD
com.foxandsheep.animaldoctor,"Little Fox Animal Doctor","Unknown",TBD
com.smilegate.l9asia.stove.google,"LORDNINE : Infinite Class","Unknown",TBD
com.goldengodgames.lorhaven,"Lorhaven: Cursed War","Unknown",TBD
studio.supernature.lostinfantaland,"Lost in Fantaland","Unknown",TBD
com.wemadeconnect.aos.lostdgl,"Lost Sword","Unknown",TBD
com.lkcrab.rusdnn,"Lucky Cab Run","Unknown",TBD
com.luckhrich.slotnmep,"Lucky Riches Slots","Unknown",TBD
com.winnersclub.empire88slots,"Lucky Time Slots Casino Games","Unknown",TBD
com.goodtimegames.ludoloyalty,"Ludo Cash - Win Real Rewards","Unknown",TBD
com.moonfrog.ludo.club,"Ludo Club - Fun Dice Game","Unknown",TBD
com.ludo.king,"Ludo King®","Unknown",TBD
com.waha.ludoroyal,"Ludo Royal - Happy Voice Chat","Unknown",TBD
com.superking.ludo.star,"Ludo STAR","Unknown",TBD
com.zupee.free,"Ludo Supreme Gold King - Zupee","Unknown",TBD
com.studion.mergearena,"LUDUS・Strategy PvP Battle Game","Unknown",TBD
com.soulgames.lunaph,"LunaM:Ph - 5th Anniversary","Unknown",TBD
love.journey.episode.luv,"LUV: Interactive Adult Game XX","Unknown",TBD
com.luxury.casinolounge,"Luxury Casino Lounge","Unknown",TBD
net.commseed.ps_ssg5,"L戦国乙女4 戦乱に閃く炯眼の軍師 平和","Unknown",TBD
com.oxiwyle.modernage2premium,"MA 2 – President Simulator PRO","Unknown",TBD
com.sopt.mafia42.client,"Mafia42: Mafia Party Game","Unknown",TBD
com.mobilechess.gp,"Magic Chess: Go Go","Unknown",TBD
com.magic.dancing.tiles.game.piano,"Magic Dancing Tiles","Unknown",TBD
com.sugargame.mfdq,"Magic Forest: Dragon Quest","Unknown",TBD
beats.color.sing.star.rush,"Magic Level 9 Music Piano Game","Unknown",TBD
com.unity.KEIZO.Magicus,"Magicus","Unknown",TBD
jp.konami.mfcsp,"MAH-JONG FIGHT CLUB Sp","Unknown",TBD
com.crossfield.mahjong,"Mahjong","Unknown",TBD
com.hungrystudio.mahjong,"Mahjong Blast!","Unknown",TBD
com.gamovation.mahjongclub,"Mahjong Club - Solitaire Game","Unknown",TBD
com.nutractor.MahjongDemon,"Mahjong Demon","Unknown",TBD
com.PayloadGamesLtd.MahjongPuzzle,"Mahjong Puzzle","Unknown",TBD
com.gamovation.triplemahjong,"Mahjong Triple - Match 3 Tile","Unknown",TBD
diy.makeup.master.artist.stylist,"Makeup Stylist: Makeup Game","Unknown",TBD
com.hg.maneater,"Maneater","Unknown",TBD
com.tatay.manokNaPula,"Manok Na Pula - Multiplayer","Unknown",TBD
com.nexon.maplem.global,"MapleStory M - Fantasy MMORPG","Unknown",TBD
com.nintendo.zaka,"Mario Kart Tour","Unknown",TBD
com.sovereign.egame.gp,"Martial Immortal Journeys","Unknown",TBD
com.netmarble.mherosgb,"MARVEL Future Fight","Unknown",TBD
ai.easy.gomoku.board.free,"Master of Gomoku","Unknown",TBD
com.explusalpha.MdEmu,"MD.emu (Genesis Emulator)","Unknown",TBD
com.plarium.mechlegion,"Mech Arena - Shooting Game","Unknown",TBD
com.and.monstergo.online,"Mech Assemble: Zombie Swarm","Unknown",TBD
com.vcareleadmanager.vcare,"Mecha Innovators","Unknown",TBD
jp.co.capcom.rockmanx,"MEGA MAN X","Unknown",TBD
com.megischest.megisadventure,"Megis Adventure","Unknown",TBD
com.superbox.aos.suikagame,"Melon Maker : Fruit Game","Unknown",TBD
com.game.whatdoyoumeme,"Meme Challenge: Dank Memes","Unknown",TBD
jp.boi.mementomori.android,"MementoMori: AFKRPG","Unknown",TBD
com.binteraktive.madn,"Mensch ärgere Dich nicht® Ludo","Unknown",TBD
com.agaming.mentalhospitaliv,"Mental Hospital IV Horror Game","Unknown",TBD
com.agaming.mentalhospitalV,"Mental Hospital V - 3D Creepy","Unknown",TBD
com.agaming.mentalhospital6,"Mental Hospital VI (Horror)","Unknown",TBD
com.playunlimited.casual.mergecafe,"Merge Cafe-relax game","Unknown",TBD
puzzle.merge.hotel.empire,"Merge Hotel Empire: Design","Unknown",TBD
de.merkur24.universalapp,"Merkur24 – Slots & Casino","Unknown",TBD
com.snk.acams3,"METAL SLUG 3 ACA NEOGEO","Unknown",TBD
com.snk.acams4,"METAL SLUG 4 ACA NEOGEO","Unknown",TBD
com.icantw.elf,"Midgard Rising","Unknown",TBD
com.sonypicturestelevisionuk.wwtbam.champions,"Millionaire Champions","Unknown",TBD
mindware.mindgamespro,"Mind Games Pro","Unknown",TBD
com.mojang.minecrafttrialpe,"Minecraft Trial","Unknown",TBD
com.tvf.anti.stress.relaxing.mini.games,"Mini Fidget Antistress Games","Unknown",TBD
com.uc.minigame.relax,"Mini Games: Brainrot Challenge","Unknown",TBD
com.appsomniacs.da2,"Mini Militia - War.io","Unknown",TBD
com.web3o.minibus.simulator.vietnam,"Minibus Simulator Vietnam","Unknown",TBD
com.minicraft.pro,"Minicraft","Unknown",TBD
com.web3o.minitruck.simulator.vietnam,"Minitruck Simulator Vietnam","Unknown",TBD
com.wemade.mir4global,"MIR4","Unknown",TBD
com.tbc.mjocoverit,"Mjoc Over It","Unknown",TBD
com.com2us.futuremlb.android.google.global.normal,"MLB Rivals","Unknown",TBD
com.rayark.mo,"MO: Astray","Unknown",TBD
com.mobiin.gp,"Moba Legends: 5v5!","Unknown",TBD
com.gzl.drivebus.parking.game,"Modern Bus Simulator: Bus Game","Unknown",TBD
com.Shooter.ModernWarships,"Modern Warships: Naval Battles","Unknown",TBD
com.money.run.hypercasual3d,"Money Run 3D","Unknown",TBD
pics.karaage.yokaibi,"Monster Girls Love or Curse","Unknown",TBD
com.nianticlabs.monsterhunter,"Monster Hunter Now","Unknown",TBD
com.wb.goog.mkx,"Mortal Kombat","Unknown",TBD
com.xgame.trafficmoto,"Moto Race Go","Unknown",TBD
com.ig.moto.racing,"Moto Rider, Bike Racing Game","Unknown",TBD
com.netfreegames.mt3,"Moto Throttle 3","Unknown",TBD
com.netfreegames.mw3d,"Moto Wheelie 3D","Unknown",TBD
com.playsportgames.mmm2023,"Motorsport Manager 4 Racing","Unknown",TBD
com.dagtirmanma.oyunu,"Mountain Climb 4x4 : Car Drive","Unknown",TBD
com.silevel.mountainclimbstunt,"Mountain Climb: Stunt Car Game","Unknown",TBD
com.milliongames.mountainsniper3dShooter,"Mountain Sniper 3D Shooter","Unknown",TBD
com.frojo.moy7,"Moy 7 - Virtual Pet Game","Unknown",TBD
com.nexar.spider.web.shooting.puzzles,"Mr Spider Hero Shooting Puzzle","Unknown",TBD
com.tszz.gpen,"MU Immortal","Unknown",TBD
com.tszz.gpsea,"MU Monarch SEA","Unknown",TBD
aos.playpark.mu2,"MU New Dawn","Unknown",TBD
com.fingerfun.mu3.gp.sea,"MU Origin 3: Pugilist","Unknown",TBD
com.global.mus,"MU: Dark Epoch","Unknown",TBD
fr.gbouxin.mukizblindtest,"Mukiz - Guess the song","Unknown",TBD
in.ludo.supremegold,"Multiplayer Fun Games by Zupee","Unknown",TBD
com.tangelogames.mundijuegos,"MundiGames: Bingo Slots Casino","Unknown",TBD
music.piano.magic.tiles.challenge.free,"Music Piano: Music EDM Tiles","Unknown",TBD
com.mapinha.mxgrau,"MX Grau","Unknown",TBD
com.melesta.coffeeshop,"My Cafe — Restaurant Game","Unknown",TBD
beemoov.amoursucre.android,"My Candy Love : Otome Sim Game","Unknown",TBD
com.behefun.homemhmg,"My Home My World™: Clean ASMR","Unknown",TBD
tokyo.chickenskin.yokai,"My Monster Babe","Unknown",TBD
com.holagame.pizza,"My Perfect Pizza House","Unknown",TBD
com.lionroar.puppydaycare,"My Puppy Daycare Salon","Unknown",TBD
com.bigbluebubble.singingmonsters.full,"My Singing Monsters","Unknown",TBD
com.supermarket.journey,"My Supermarket Journey","Unknown",TBD
com.playspare.supermarket.store.simulator,"My Supermarket Simulator 3D®","Unknown",TBD
com.outfit7.mytalkingangelafree,"My Talking Angela","Unknown",TBD
com.pixeland.talkingbuddy,"My Talking Slimy - Slime Buddy","Unknown",TBD
com.outfit7.mytalkingtomfree,"My Talking Tom","Unknown",TBD
com.outfit7.mytalkingtomfriends2,"My Talking Tom Friends 2","Unknown",TBD
com.hypno.mythic2,"Mythic Trials 2","Unknown",TBD
com.bandainamcoent.ultimateninjastorm,"NARUTO: Ultimate Ninja STORM","Unknown",TBD
com.catdaddy.nba2km,"NBA 2K Mobile Basketball Game","Unknown",TBD
com.hkqs.nbachampion.google,"NBA Basketball World","Unknown",TBD
com.wildcaly.b5.hmt,"NBA巔峰對決","Unknown",TBD
com.ea.game.nfs14_row,"Need for Speed™ No Limits","Unknown",TBD
com.nordigames.nfh.premium,"Neighbours from Hell 1 Premium","Unknown",TBD
jp.goodsmile.nekoparavol3,"Nekopara Love Project Vol.3","Unknown",TBD
com.pockettrend.neomonsters,"Neo Monsters","Unknown",TBD
com.QuanticBit.NeoNeon,"Neo Neon","Unknown",TBD
com.QuanticBit.NeonRider,"Neon Rider: Cyberpunk Racing","Unknown",TBD
com.QuanticBit.NeonValley2,"Neon Valley [CLASSIC]","Unknown",TBD
com.QuanticBit.NeonValleyJUMP,"Neon Valley [JUMP]","Unknown",TBD
com.QuanticBit.NeonValleyRETROTAP,"Neon Valley [RETRO TAP]","Unknown",TBD
com.QuanticBit.NeonValleyTAP,"Neon Valley [TAP]","Unknown",TBD
com.wemade.nightcrowsglobal,"NIGHT CROWS","Unknown",TBD
com.pandadagames.ninja.global,"Ninja Must Die","Unknown",TBD
net.kairosoft.android.ninja_en,"Ninja Village","Unknown",TBD
com.playdigious.northgard,"Northgard","Unknown",TBD
com.stone3.ig,"Nova: Space Armada","Unknown",TBD
com.easybrain.number.sums.puzzle,"Number Sums - Numbers Game","Unknown",TBD
com.dopuz.klotski.riddle,"Numpuz: Classic Number Games","Unknown",TBD
com.oceantun.basirss,"Ocean Club-Fish Fight","Unknown",TBD
com.kakaogames.gbod,"ODIN:VALHALLA RISING","Unknown",TBD
offroad.racing.game,"Off Road 4x4 Driving Simulator","Unknown",TBD
appinventor.ai_invideogame.nowifikod,"Offline Games","Unknown",TBD
com.logicmiracle.offroaddrivedesert.pro,"OffRoad Drive Desert","Unknown",TBD
com.logicmiracle.offroaddrivepro,"OffRoad Drive Pro","Unknown",TBD
com.rs.offroad.jeep.driving.game.sim.real.vehicle.game,"Offroad Jeep Driving:Jeep Game","Unknown",TBD
com.xgame.DrawLineChallenge,"One Line: Mini Drawing Games","Unknown",TBD
com.bandainamcoent.opbrww,"ONE PIECE Bounty Rush","Unknown",TBD
com.namcobandaigames.spmoja010E,"ONE PIECE TREASURE CRUISE-RPG","Unknown",TBD
com.namcobandaigames.spmoja010,"ONE PIECE トレジャークルーズ","Unknown",TBD
com.bandainamcoent.opbrjp,"ONE PIECE バウンティラッシュ - アクションゲーム","Unknown",TBD
com.com2us.ootpbbgo26a.android.google.global.normal,"OOTP Baseball 26 Go!","Unknown",TBD
com.corestudios.storemanagementidle,"Outlets Rush","Unknown",TBD
ru.izhard,"OVIVO","Unknown",TBD
com.goblinzpublishing.ozymandias,"Ozymandias","Unknown",TBD
com.sega.persona5.the.phantomx.jp,"P5X ペルソナ５: The Phantom X","Unknown",TBD
com.infinitygames.packageinc,"Package Inc - Management Games","Unknown",TBD
air.com.flipline.papasfreezeriahd,"Papa's Freezeria HD","Unknown",TBD
air.com.flipline.papashotdoggeriatogo,"Papa's Hot Doggeria To Go!","Unknown",TBD
air.com.flipline.papasscooperiahd,"Papa's Scooperia HD","Unknown",TBD
air.com.flipline.papaswingeriahd,"Papa's Wingeria HD","Unknown",TBD
com.pid.parabellum,"Parabellum: Siege of Legends","Unknown",TBD
com.GniGames.ParagonPioneers2,"Paragon Pioneers 2","Unknown",TBD
com.square_enix.android_googleplay.paranoma,"PARANORMASIGHT","Unknown",TBD
com.tipsworks.android.pascalswager.google,"Pascal's Wager","Unknown",TBD
com.gtsy.passengerexpress,"Passenger Express Train Game","Unknown",TBD
com.FlamebaitGames.Passpartout,"Passpartout: Starving Artist","Unknown",TBD
com.Aria.TidyMaster.mi,"Perfect Girl:ASMR Tidy Game","Unknown",TBD
com.hmbl.perfect.makeover.cleaning.asmr,"Perfect Makeover Cleaning ASMR","Unknown",TBD
sea.com.iwplay.p5x,"Persona5: The Phantom X™","Unknown",TBD
com.xlegend.pewpewslime.global,"Pew Pew Slime - Idle RPG","Unknown",TBD
com.pharaoh.gold.slots,"Pharaoh Gold Slots","Unknown",TBD
pmm.phone.merge.master,"Phone Merge Master","Unknown",TBD
com.photoroulette,"Photo Roulette","Unknown",TBD
piano.game.music.beat.tiles,"Piano Beat: Music Game","Unknown",TBD
game.piano.music.tiles.challenge,"Piano Game: Classic Music Song","Unknown",TBD
com.orange.kidspiano.music.songs,"Piano Kids - Music & Songs","Unknown",TBD
com.eagle_developers.shukapig,"Piggy Clicker","Unknown",TBD
com.joykeratif.PikabuuAntar,"Pikabuu: Antar","Unknown",TBD
com.nianticlabs.pikmin,"Pikmin Bloom","Unknown",TBD
com.jellybtn.cashkingmobile,"Pirate Kings™️","Unknown",TBD
com.BatoviGamesStudio.PixelCupSoccer19,"Pixel Cup Soccer - Ultimate","Unknown",TBD
com.com.brickbreaker.exan.BrickBreakerExan,"Pixel Heroes Clash","Unknown",TBD
com.movile.playkids.pkxd,"PK XD: Fun, friends & games","Unknown",TBD
com.turbolento.ppds,"Placid Plastic Duck Simulator","Unknown",TBD
com.ea.game.pvzfree_row,"Plants vs. Zombies™","Unknown",TBD
com.plato.android,"Plato: Fun Multiplayer Games","Unknown",TBD
com.haegin.playtogether,"Play Together","Unknown",TBD
com.neowiz.games.poker,"Pmang Poker : Casino Royal","Unknown",TBD
net.kairosoft.android.school3,"Pocket Academy 3","Unknown",TBD
com.piano.pocket.music,"Pocket Piano","Unknown",TBD
jp.pokemon.pokemonfriends,"Pokémon Friends","Unknown",TBD
com.dena.a12026418,"Pokémon Masters EX","Unknown",TBD
jp.pokemon.pokemonsleep,"Pokémon Sleep","Unknown",TBD
jp.pokemon.pokemonunite,"Pokémon UNITE","Unknown",TBD
com.zcmxd.pokergaga,"PokerGaga: Texas Holdem Live","Unknown",TBD
com.gamepark.cop.simulator.police.games,"Police Simulator: Police Games","Unknown",TBD
com.billiards.city.pool.nation.club,"Pooking - Billiards City","Unknown",TBD
com.magic.cyber.piano.tiles.edm.musicgames,"Pop Piano: Music Games","Unknown",TBD
com.playdigious.potionpermit,"Potion Permit","Unknown",TBD
me.pou.app,"Pou","Unknown",TBD
me.pou.app3d,"Pou 3D","Unknown",TBD
air.com.pipastudios.release.praiabingo,"Praia Bingo - Bingo Games","Unknown",TBD
com.projectx.cricketleagueheropro,"Premier T20: IPL Cricket game","Unknown",TBD
kemco.execreate.saisikipremium,"Premium-RPG Chroma Quaternion","Unknown",TBD
gosoft.allcountriesprosimulatorsecond,"President Simulator","Unknown",TBD
com.arkgamelimited.idle.JP.Android,"Prince GO","Unknown",TBD
com.hp.prison.runner3d.obby.parkour,"Prison Blox: Obby 3D Parkour","Unknown",TBD
com.higame.par.master.challenge,"Prison Survival: Tap Challenge","Unknown",TBD
net.kairosoft.android.wrestling,"Pro Wrestler Story","Unknown",TBD
com.TechGameGroup.ProjetoGrau,"Projeto Grau","Unknown",TBD
com.pubg.krmobile,"PUBG Mobile","Unknown",TBD
com.rekoo.pubgm,"PUBG MOBILE：絕地求生M","Unknown",TBD
